"","text","emotion","polarity"
"368"," akard and main downtown dallas","unknown","positive"
"369"," follow me back i bank with you guys","unknown","neutral"
"370"," as we close for the evening we want to wish rod stewart a happy 70th birthday remember to stay forever young tz","joy","positive"
"371"," have a wonderful weekend","surprise","positive"
"372"," you decline my international wire transfer and still charge me the 45 easy to deposit and impossible to take out bigbanks","joy","negative"
"373"," as we close for the evening we want to wish rod stewart a happy 70th birthday remember to stay forever young tz","joy","positive"
"374"," everythings good on this end ill message you if there are anymore issues thanks for reaching out though","joy","neutral"
"375"," can you tell me whether rackspace falls in the cellular phone landline internet and cable tv services category","unknown","positive"
"376"," well you are the best bank in the us to me i achieved more banking with  than any other bank realtalk","unknown","neutral"
"377"," a wise man once said you know its cold outside when you go outside and its cold feel free to stay warm inside and tw…","joy","neutral"
"378"," if you need any assistance with the app feel free to tweet  were here monfri 7am9pm et amp sat 8am5pm et sg","unknown","neutral"
"379"," i have zero desire to dl ios 7 because ive heard nothing but bad things about it really annoyed about this","anger","negative"
"380"," really not happy that youre forcing a mobile app update on me to continue using app amp it wont update unless i dl ios7","joy","positive"
"381"," just did this","unknown","positive"
"382"," deposit account","unknown","negative"
"383"," if i were to get both the marriott premier personal and marriott premier business card would i get 30 elite night credits","sadness","positive"
"384"," every time i call your fraud prevention line it cuts me off after i enter all the prompts this has happened 4 times now","unknown","negative"
"385"," it did on firefox thank you","unknown","positive"
"386"," can i add an extra person to my accounts over the phone","unknown","positive"
"387"," i set up a direct deposit with my uni but i put savings instead of checking i dont have savings what will happen","unknown","positive"
"388"," may not have apple pay integrated with their systems if you’d pls followdm your name amp zip code i …","unknown","negative"
"389"," why are you denying a recurring billing that has happened every 4wks for 7yrs called 3x already declined 2 months in a row","unknown","positive"
"390","its never too early to start planning for retirement rothira   ","unknown","positive"
"391"," i can not reset my account password  help ","unknown","neutral"
"392"," i sent you a dm","unknown","positive"
"393"," a wise man once said you know its cold outside when you go outside and its cold feel free to stay warm inside and tw…","joy","neutral"
"394"," yeah i do need help with something","unknown","neutral"
"395"," i wonder how i got an overdraft fee im not happy with service for the past 2 months","joy","positive"
"396"," alsoloving the new amex fingerprint id login is chase working on that for its app","unknown","positive"
"397"," good am your website on safari still redirects to the mobile platform any progress on that ive had to use chrome instead","joy","positive"
"398"," a wise man once said you know its cold outside when you go outside and its cold feel free to stay warm inside and tw…","joy","neutral"
"399"," a wise man once said you know its cold outside when you go outside and its cold mm funnybank","unknown","neutral"
"400"," damage has been done already lol","unknown","negative"
"401","unbelievable waited 12 days 4 a response from   only 2 be told we dont give support 4 that kind of acct  fail again","joy","neutral"
"402","14 days after chase bank fraud debacle finally recvd phone callwanted me to give ss amp accnt no why  poorcustomerservice","unknown","negative"
